Label,Sampling,Technique,Classifier,Test Split Size,Train Split Size,Iteration,Subsample,Precision,Recall,AUC,Accuracy
Risk_Factors,Undersampling,RUS,Logistic Regression,0.67,0.33,11,55%,0.314587525,0.871516165,0.726661314,0.634095425
Risk_Factors,Undersampling,RUS,Decision Tree,0.67,0.33,11,55%,0.333249243,0.890611832,0.740263247,0.64617034
Risk_Factors,Undersampling,RUS,Naive Bayes,0.67,0.33,11,55%,0.336178484,0.906150342,0.749324393,0.650680301
Risk_Factors,Undersampling,RUS,XGBoost,0.67,0.33,11,55%,0.339948784,0.898781313,0.745893104,0.650832266
Risk_Factors,Undersampling,RUS,Random Forest,0.67,0.33,11,55%,0.334824758,0.905241935,0.748626456,0.649931652
Risk_Factors,Undersampling,RUS,Logistic Regression,0.83,0.17,11,55%,0.887474849,0.871516165,0.666459895,0.666465454
Risk_Factors,Undersampling,RUS,Decision Tree,0.83,0.17,11,55%,0.905020182,0.890611832,0.68625544,0.686248542
Risk_Factors,Undersampling,RUS,Naive Bayes,0.83,0.17,11,55%,0.917180766,0.906150342,0.698301361,0.698301361
Risk_Factors,Undersampling,RUS,XGBoost,0.83,0.17,11,55%,0.913572343,0.898781313,0.701920615,0.701920615
Risk_Factors,Undersampling,RUS,Random Forest,0.83,0.17,11,55%,0.929157345,0.905241935,0.716815253,0.716788865
Risk_Factors,Undersampling,RUS,Logistic Regression,0.17,0.83,12,60%,0.827494848,0.424195171,0.66788007,0.66787394
Risk_Factors,Undersampling,RUS,Decision Tree,0.17,0.83,12,60%,0.852966051,0.445257316,0.684254438,0.684261975
Risk_Factors,Undersampling,RUS,Naive Bayes,0.17,0.83,12,60%,0.854620817,0.470463957,0.695216767,0.695216767
Risk_Factors,Undersampling,RUS,XGBoost,0.17,0.83,12,60%,0.853555556,0.491805378,0.703713188,0.703713188
Risk_Factors,Undersampling,RUS,Random Forest,0.17,0.83,12,60%,0.858441558,0.492915735,0.705826655,0.705853113
Risk_Factors,Undersampling,RUS,Logistic Regression,0.33,0.67,12,60%,0.574917045,0.897686117,0.616960167,0.616967228
Risk_Factors,Undersampling,RUS,Decision Tree,0.33,0.67,12,60%,0.597527874,0.90243441,0.647313566,0.647305521
Risk_Factors,Undersampling,RUS,Naive Bayes,0.33,0.67,12,60%,0.60856771,0.908814333,0.662131328,0.662131328
Risk_Factors,Undersampling,RUS,XGBoost,0.33,0.67,12,60%,0.614824959,0.91971831,0.671766965,0.671766965
Risk_Factors,Undersampling,RUS,Random Forest,0.33,0.67,12,60%,0.620200334,0.923440219,0.679041183,0.679010811
Risk_Factors,Undersampling,RUS,Logistic Regression,0.5,0.5,12,60%,0.802563646,0.453521127,0.670973049,0.67096758
Risk_Factors,Undersampling,RUS,Decision Tree,0.5,0.5,12,60%,0.640196348,0.880108476,0.692750208,0.6927443
Risk_Factors,Undersampling,RUS,Naive Bayes,0.5,0.5,12,60%,0.835596855,0.493957576,0.69838587,0.69838587
Risk_Factors,Undersampling,RUS,XGBoost,0.5,0.5,12,60%,0.841746539,0.506017926,0.705441741,0.705441741
Risk_Factors,Undersampling,RUS,Random Forest,0.5,0.5,12,60%,0.652483532,0.911011683,0.71296111,0.712936498
Risk_Factors,Undersampling,RUS,Logistic Regression,0.67,0.33,12,60%,0.333651911,0.85986518,0.723238878,0.639628763
Risk_Factors,Undersampling,RUS,Decision Tree,0.67,0.33,12,60%,0.342078708,0.891372227,0.742158721,0.65020654
Risk_Factors,Undersampling,RUS,Naive Bayes,0.67,0.33,12,60%,0.341587087,0.906481274,0.750423955,0.653173329
Risk_Factors,Undersampling,RUS,XGBoost,0.67,0.33,12,60%,0.348783611,0.898416887,0.747190649,0.654673496
Risk_Factors,Undersampling,RUS,Random Forest,0.67,0.33,12,60%,0.345513299,0.924202128,0.760893667,0.658630546
Risk_Factors,Undersampling,RUS,Logistic Regression,0.83,0.17,12,60%,0.893712274,0.85986518,0.661907196,0.661913026
Risk_Factors,Undersampling,RUS,Decision Tree,0.83,0.17,12,60%,0.897704339,0.891372227,0.686665123,0.686658468
Risk_Factors,Undersampling,RUS,Naive Bayes,0.83,0.17,12,60%,0.913377842,0.906481274,0.69399138,0.69399138
Risk_Factors,Undersampling,RUS,XGBoost,0.83,0.17,12,60%,0.925736236,0.898416887,0.705441741,0.705441741
Risk_Factors,Undersampling,RUS,Random Forest,0.83,0.17,12,60%,0.928908775,0.924202128,0.711348025,0.711320989
Risk_Factors,Undersampling,RUS,Logistic Regression,0.17,0.83,13,65%,0.823529412,0.391894213,0.653958441,0.653958441
Risk_Factors,Undersampling,RUS,Decision Tree,0.17,0.83,13,65%,0.823940765,0.431216362,0.669527216,0.669501561
Risk_Factors,Undersampling,RUS,Naive Bayes,0.17,0.83,13,65%,0.836501901,0.444316215,0.678736295,0.678736295
Risk_Factors,Undersampling,RUS,XGBoost,0.17,0.83,13,65%,0.844660194,0.456293706,0.686188811,0.686188811
Risk_Factors,Undersampling,RUS,Random Forest,0.17,0.83,13,65%,0.842607313,0.449533503,0.682746378,0.682647433
Risk_Factors,Undersampling,RUS,Logistic Regression,0.33,0.67,13,65%,0.56614704,0.923063713,0.607848188,0.607848188
Risk_Factors,Undersampling,RUS,Decision Tree,0.33,0.67,13,65%,0.801392111,0.371797632,0.639817851,0.639788998
Risk_Factors,Undersampling,RUS,Naive Bayes,0.33,0.67,13,65%,0.830447761,0.401327178,0.659694172,0.659694172
Risk_Factors,Undersampling,RUS,XGBoost,0.33,0.67,13,65%,0.840034965,0.420017483,0.670017483,0.670017483
Risk_Factors,Undersampling,RUS,Random Forest,0.33,0.67,13,65%,0.604108828,0.922815946,0.658776394,0.658888417
Risk_Factors,Undersampling,RUS,Logistic Regression,0.5,0.5,13,65%,0.822237713,0.405117637,0.658766959,0.658766959
Risk_Factors,Undersampling,RUS,Decision Tree,0.5,0.5,13,65%,0.82173913,0.447578041,0.675231742,0.675207234
Risk_Factors,Undersampling,RUS,Naive Bayes,0.5,0.5,13,65%,0.835718071,0.454991344,0.682775534,0.682775534
Risk_Factors,Undersampling,RUS,XGBoost,0.5,0.5,13,65%,0.852893891,0.463723776,0.691870629,0.691870629
Risk_Factors,Undersampling,RUS,Random Forest,0.5,0.5,13,65%,0.850961538,0.450381679,0.685717155,0.68561731
Risk_Factors,Undersampling,RUS,Logistic Regression,0.67,0.33,13,65%,0.309119011,0.813375508,0.693447004,0.619096686
Risk_Factors,Undersampling,RUS,Decision Tree,0.67,0.33,13,65%,0.324004306,0.862464183,0.723119684,0.636128754
Risk_Factors,Undersampling,RUS,Naive Bayes,0.67,0.33,13,65%,0.326889786,0.883775351,0.735427499,0.641950375
Risk_Factors,Undersampling,RUS,XGBoost,0.67,0.33,13,65%,0.343531469,0.899313501,0.746793433,0.652534965
Risk_Factors,Undersampling,RUS,Random Forest,0.67,0.33,13,65%,0.325699746,0.897196262,0.742532812,0.644039033
Risk_Factors,Undersampling,RUS,Logistic Regression,0.83,0.17,13,65%,0.911385884,0.813375508,0.652412846,0.652412846
Risk_Factors,Undersampling,RUS,Decision Tree,0.83,0.17,13,65%,0.420236814,0.862464183,0.664791103,0.664764776
Risk_Factors,Undersampling,RUS,Naive Bayes,0.83,0.17,13,65%,0.451817657,0.883775351,0.683208309,0.683208309
Risk_Factors,Undersampling,RUS,XGBoost,0.83,0.17,13,65%,0.451048951,0.899313501,0.683129371,0.683129371
Risk_Factors,Undersampling,RUS,Random Forest,0.83,0.17,13,65%,0.915182358,0.897196262,0.691886595,0.691981332
Risk_Factors,Undersampling,RUS,Logistic Regression,0.17,0.83,14,70%,0.830072393,0.426832336,0.669729045,0.669735154
Risk_Factors,Undersampling,RUS,Decision Tree,0.17,0.83,14,70%,0.849976504,0.456265372,0.687864018,0.687856715
Risk_Factors,Undersampling,RUS,Naive Bayes,0.17,0.83,14,70%,0.844628099,0.475027466,0.693822361,0.693822361
Risk_Factors,Undersampling,RUS,XGBoost,0.17,0.83,14,70%,0.843977901,0.488988476,0.699295775,0.699295775
Risk_Factors,Undersampling,RUS,Random Forest,0.17,0.83,14,70%,0.858654253,0.504349988,0.710674,0.71069964
Risk_Factors,Undersampling,RUS,Logistic Regression,0.33,0.67,14,70%,0.807297239,0.379546255,0.644476347,0.64448301
Risk_Factors,Undersampling,RUS,Decision Tree,0.33,0.67,14,70%,0.81895417,0.431607492,0.6680931,0.668085643
Risk_Factors,Undersampling,RUS,Naive Bayes,0.33,0.67,14,70%,0.82642998,0.460322826,0.681822023,0.681822023
Risk_Factors,Undersampling,RUS,XGBoost,0.33,0.67,14,70%,0.835214447,0.473751601,0.690140845,0.690140845
Risk_Factors,Undersampling,RUS,Random Forest,0.33,0.67,14,70%,0.833471417,0.500124285,0.700111844,0.700136697
Risk_Factors,Undersampling,RUS,Logistic Regression,0.5,0.5,14,70%,0.625472607,0.848835454,0.670292979,0.670288488
Risk_Factors,Undersampling,RUS,Decision Tree,0.5,0.5,14,70%,0.838223981,0.480986315,0.694075398,0.694068678
Risk_Factors,Undersampling,RUS,Naive Bayes,0.5,0.5,14,70%,0.835473744,0.49480267,0.698681653,0.698681653
Risk_Factors,Undersampling,RUS,XGBoost,0.5,0.5,14,70%,0.833789762,0.506786172,0.702880922,0.702880922
Risk_Factors,Undersampling,RUS,Random Forest,0.5,0.5,14,70%,0.651665167,0.899826,0.709480595,0.70945694
Risk_Factors,Undersampling,RUS,Logistic Regression,0.67,0.33,14,70%,0.334876,0.856646506,0.721652001,0.639427551
Risk_Factors,Undersampling,RUS,Decision Tree,0.67,0.33,14,70%,0.342813899,0.892904074,0.743115451,0.650837196
Risk_Factors,Undersampling,RUS,Naive Bayes,0.67,0.33,14,70%,0.345305502,0.894483363,0.744419396,0.65228598
Risk_Factors,Undersampling,RUS,XGBoost,0.67,0.33,14,70%,0.346350832,0.897478434,0.746256272,0.653393086
Risk_Factors,Undersampling,RUS,Random Forest,0.67,0.33,14,70%,0.357196122,0.893656716,0.746020779,0.657387846
Risk_Factors,Undersampling,RUS,Logistic Regression,0.83,0.17,14,70%,0.435987726,0.856646506,0.673828873,0.673834855
Risk_Factors,Undersampling,RUS,Decision Tree,0.83,0.17,14,70%,0.465724916,0.892904074,0.69234152,0.692334374
Risk_Factors,Undersampling,RUS,Naive Bayes,0.83,0.17,14,70%,0.48170371,0.894483363,0.698723908,0.698723908
Risk_Factors,Undersampling,RUS,XGBoost,0.83,0.17,14,70%,0.497823303,0.897478434,0.706978233,0.706978233
Risk_Factors,Undersampling,RUS,Random Forest,0.83,0.17,14,70%,0.522744221,0.893656716,0.720740898,0.720765503
Risk_Factors,Undersampling,RUS,Logistic Regression,0.17,0.83,15,75%,0.824210631,0.418863179,0.664761334,0.66475515
Risk_Factors,Undersampling,RUS,Decision Tree,0.17,0.83,15,75%,0.832461923,0.461878035,0.68445819,0.684451171
Risk_Factors,Undersampling,RUS,Naive Bayes,0.17,0.83,15,75%,0.845491618,0.473083749,0.693315305,0.693315305
Risk_Factors,Undersampling,RUS,XGBoost,0.17,0.83,15,75%,0.852549889,0.492317542,0.703585147,0.703585147
Risk_Factors,Undersampling,RUS,Random Forest,0.17,0.83,15,75%,0.859233749,0.496147154,0.707442364,0.707468622
Risk_Factors,Undersampling,RUS,Logistic Regression,0.33,0.67,15,75%,0.803543183,0.383299799,0.644791406,0.644784829
Risk_Factors,Undersampling,RUS,Decision Tree,0.33,0.67,15,75%,0.811429921,0.433373274,0.666327151,0.666319806
Risk_Factors,Undersampling,RUS,Naive Bayes,0.33,0.67,15,75%,0.822876522,0.451111299,0.677004986,0.677004986
Risk_Factors,Undersampling,RUS,XGBoost,0.33,0.67,15,75%,0.833482944,0.475544174,0.690268886,0.690268886
Risk_Factors,Undersampling,RUS,Random Forest,0.33,0.67,15,75%,0.841945289,0.481978623,0.695760683,0.69578725
Risk_Factors,Undersampling,RUS,Logistic Regression,0.5,0.5,15,75%,0.810387021,0.449748491,0.672255905,0.672250308
Risk_Factors,Undersampling,RUS,Decision Tree,0.5,0.5,15,75%,0.825442525,0.488175569,0.692466947,0.692460505
Risk_Factors,Undersampling,RUS,Naive Bayes,0.5,0.5,15,75%,0.83213124,0.497253444,0.698470379,0.698470379
Risk_Factors,Undersampling,RUS,XGBoost,0.5,0.5,15,75%,0.844054168,0.510755442,0.708194622,0.708194622
Risk_Factors,Undersampling,RUS,Random Forest,0.5,0.5,15,75%,0.645711241,0.903803132,0.704013892,0.703989064
Risk_Factors,Undersampling,RUS,Logistic Regression,0.67,0.33,15,75%,0.319919517,0.861321777,0.7218578,0.634196031
Risk_Factors,Undersampling,RUS,Decision Tree,0.67,0.33,15,75%,0.345210317,0.881481481,0.737176454,0.649386687
Risk_Factors,Undersampling,RUS,Naive Bayes,0.67,0.33,15,75%,0.343699823,0.902173913,0.748404004,0.653215584
Risk_Factors,Undersampling,RUS,XGBoost,0.67,0.33,15,75%,0.348143406,0.903922872,0.750129847,0.655569782
Risk_Factors,Undersampling,RUS,Random Forest,0.67,0.33,15,75%,0.349241859,0.918901243,0.758622146,0.659251895
Risk_Factors,Undersampling,RUS,Logistic Regression,0.83,0.17,15,75%,0.42665996,0.861321777,0.667301508,0.667295455
Risk_Factors,Undersampling,RUS,Decision Tree,0.83,0.17,15,75%,0.472094343,0.881481481,0.689219472,0.689212626
Risk_Factors,Undersampling,RUS,Naive Bayes,0.83,0.17,15,75%,0.479844503,0.902173913,0.699146455,0.699146455
Risk_Factors,Undersampling,RUS,XGBoost,0.83,0.17,15,75%,0.500512164,0.903922872,0.710051216,0.710051216
Risk_Factors,Undersampling,RUS,Random Forest,0.83,0.17,15,75%,0.502361422,0.918901243,0.713904369,0.713930657
Risk_Factors,Undersampling,RUS,Logistic Regression,0.17,0.83,16,80%,0.820681007,0.427989335,0.667239135,0.667245152
Risk_Factors,Undersampling,RUS,Decision Tree,0.17,0.83,16,80%,0.841310114,0.460078204,0.686651324,0.686658468
Risk_Factors,Undersampling,RUS,Naive Bayes,0.17,0.83,16,80%,0.849199154,0.474942956,0.695301276,0.695301276
Risk_Factors,Undersampling,RUS,XGBoost,0.17,0.83,16,80%,0.864245176,0.487451985,0.705441741,0.705441741
Risk_Factors,Undersampling,RUS,Random Forest,0.17,0.83,16,80%,0.865677966,0.507829978,0.714526321,0.714552007
Risk_Factors,Undersampling,RUS,Logistic Regression,0.33,0.67,16,80%,0.797899722,0.389858645,0.645558095,0.645564526
Risk_Factors,Undersampling,RUS,Decision Tree,0.33,0.67,16,80%,0.811141466,0.430688698,0.665208762,0.665216157
Risk_Factors,Undersampling,RUS,Naive Bayes,0.33,0.67,16,80%,0.82567256,0.45390011,0.679033212,0.679033212
Risk_Factors,Undersampling,RUS,XGBoost,0.33,0.67,16,80%,0.847996315,0.471446863,0.69346991,0.69346991
Risk_Factors,Undersampling,RUS,Random Forest,0.33,0.67,16,80%,0.836639932,0.492667164,0.698247101,0.698272648
Risk_Factors,Undersampling,RUS,Logistic Regression,0.5,0.5,16,80%,0.619773697,0.840384325,0.662420533,0.662416057
Risk_Factors,Undersampling,RUS,Decision Tree,0.5,0.5,16,80%,0.634928624,0.875189203,0.686002245,0.685996279
Risk_Factors,Undersampling,RUS,Naive Bayes,0.5,0.5,16,80%,0.837734783,0.501309896,0.702104285,0.702104285
Risk_Factors,Undersampling,RUS,XGBoost,0.5,0.5,16,80%,0.854126266,0.507554417,0.710435339,0.710435339
Risk_Factors,Undersampling,RUS,Random Forest,0.5,0.5,16,80%,0.647923091,0.887894606,0.702769371,0.702746365
Risk_Factors,Undersampling,RUS,Logistic Regression,0.67,0.33,16,80%,0.328789175,0.86113307,0.723177434,0.637893307
Risk_Factors,Undersampling,RUS,Decision Tree,0.67,0.33,16,80%,0.344601413,0.877469086,0.734857905,0.648251506
Risk_Factors,Undersampling,RUS,Naive Bayes,0.67,0.33,16,80%,0.350629595,0.899219766,0.747951264,0.655666357
Risk_Factors,Undersampling,RUS,XGBoost,0.67,0.33,16,80%,0.352496799,0.900261609,0.748849161,0.656722151
Risk_Factors,Undersampling,RUS,Random Forest,0.67,0.33,16,80%,0.358936117,0.892459827,0.745654396,0.657884926
Risk_Factors,Undersampling,RUS,Logistic Regression,0.83,0.17,16,80%,0.437295639,0.86113307,0.669025083,0.669030911
Risk_Factors,Undersampling,RUS,Decision Tree,0.83,0.17,16,80%,0.460393542,0.877469086,0.687723415,0.687730584
Risk_Factors,Undersampling,RUS,Naive Bayes,0.83,0.17,16,80%,0.485253106,0.899219766,0.700202823,0.700202823
Risk_Factors,Undersampling,RUS,XGBoost,0.83,0.17,16,80%,0.497823303,0.900261609,0.71177977,0.71177977
Risk_Factors,Undersampling,RUS,Random Forest,0.83,0.17,16,80%,0.514044246,0.892459827,0.719621526,0.719647073
Risk_Factors,Undersampling,RUS,Logistic Regression,0.17,0.83,17,85%,0.839885421,0.427737814,0.673099289,0.67310546
Risk_Factors,Undersampling,RUS,Decision Tree,0.17,0.83,17,85%,0.839836661,0.466923125,0.688935831,0.68892883
Risk_Factors,Undersampling,RUS,Naive Bayes,0.17,0.83,17,85%,0.857272452,0.479168427,0.699695766,0.699695766
Risk_Factors,Undersampling,RUS,XGBoost,0.17,0.83,17,85%,0.864051705,0.496414853,0.70915493,0.70915493
Risk_Factors,Undersampling,RUS,Random Forest,0.17,0.83,17,85%,0.857142857,0.504101417,0.710052696,0.71007829
Risk_Factors,Undersampling,RUS,Logistic Regression,0.33,0.67,17,85%,0.816225861,0.391216862,0.651569196,0.651575744
Risk_Factors,Undersampling,RUS,Decision Tree,0.33,0.67,17,85%,0.820670127,0.438670619,0.671403927,0.671396588
Risk_Factors,Undersampling,RUS,Naive Bayes,0.33,0.67,17,85%,0.827976737,0.457195977,0.681103693,0.681103693
Risk_Factors,Undersampling,RUS,XGBoost,0.33,0.67,17,85%,0.832560194,0.482586428,0.692765685,0.692765685
Risk_Factors,Undersampling,RUS,Random Forest,0.33,0.67,17,85%,0.831294812,0.489932886,0.695264654,0.69529017
Risk_Factors,Undersampling,RUS,Logistic Regression,0.5,0.5,17,85%,0.622414245,0.837013934,0.664633728,0.664629392
Risk_Factors,Undersampling,RUS,Decision Tree,0.5,0.5,17,85%,0.828523455,0.497887368,0.697417448,0.697411156
Risk_Factors,Undersampling,RUS,Naive Bayes,0.5,0.5,17,85%,0.84759887,0.507141046,0.70797769,0.70797769
Risk_Factors,Undersampling,RUS,XGBoost,0.5,0.5,17,85%,0.845589776,0.516773367,0.711203585,0.711203585
Risk_Factors,Undersampling,RUS,Random Forest,0.5,0.5,17,85%,0.64078712,0.890380313,0.695687174,0.69566298
Risk_Factors,Undersampling,RUS,Logistic Regression,0.67,0.33,17,85%,0.339252477,0.867060941,0.728174165,0.643627858
Risk_Factors,Undersampling,RUS,Decision Tree,0.67,0.33,17,85%,0.358075298,0.887048899,0.742453811,0.656229307
Risk_Factors,Undersampling,RUS,Naive Bayes,0.67,0.33,17,85%,0.360263669,0.900697232,0.750433125,0.66027212
Risk_Factors,Undersampling,RUS,XGBoost,0.67,0.33,17,85%,0.361459667,0.906842274,0.754052783,0.662163892
Risk_Factors,Undersampling,RUS,Random Forest,0.67,0.33,17,85%,0.370867512,0.906990881,0.755822838,0.66645955
Risk_Factors,Undersampling,RUS,Logistic Regression,0.83,0.17,17,85%,0.426580814,0.867060941,0.674331654,0.674337886
Risk_Factors,Undersampling,RUS,Decision Tree,0.83,0.17,17,85%,0.473733998,0.887048899,0.695084708,0.695077728
Risk_Factors,Undersampling,RUS,Naive Bayes,0.83,0.17,17,85%,0.490577199,0.900697232,0.702864869,0.702864869
Risk_Factors,Undersampling,RUS,XGBoost,0.83,0.17,17,85%,0.505377721,0.906842274,0.715364917,0.715364917
Risk_Factors,Undersampling,RUS,Random Forest,0.83,0.17,17,85%,0.514541387,0.906990881,0.717260753,0.717285945
Risk_Factors,Undersampling,RUS,Logistic Regression,0.17,0.83,18,90%,0.830617582,0.415392354,0.665339922,0.665333635
Risk_Factors,Undersampling,RUS,Decision Tree,0.17,0.83,18,90%,0.844129064,0.438887487,0.678925361,0.67893293
Risk_Factors,Undersampling,RUS,Naive Bayes,0.17,0.83,18,90%,0.854964208,0.464294769,0.692765993,0.692765993
Risk_Factors,Undersampling,RUS,XGBoost,0.17,0.83,18,90%,0.84625789,0.480665813,0.696670935,0.696670935
Risk_Factors,Undersampling,RUS,Random Forest,0.17,0.83,18,90%,0.864443482,0.496147154,0.709181927,0.709208401
Risk_Factors,Undersampling,RUS,Logistic Regression,0.33,0.67,18,90%,0.793149834,0.38556338,0.642502501,0.642496039
Risk_Factors,Undersampling,RUS,Decision Tree,0.33,0.67,18,90%,0.818742138,0.410507064,0.659816186,0.659824047
Risk_Factors,Undersampling,RUS,Naive Bayes,0.33,0.67,18,90%,0.823425733,0.434293924,0.67058227,0.67058227
Risk_Factors,Undersampling,RUS,XGBoost,0.33,0.67,18,90%,0.830223451,0.461459667,0.683546735,0.683546735
Risk_Factors,Undersampling,RUS,Random Forest,0.33,0.67,18,90%,0.844316674,0.474521501,0.693523176,0.693550391
Risk_Factors,Undersampling,RUS,Logistic Regression,0.5,0.5,18,90%,0.812081145,0.451056338,0.673337415,0.673331824
Risk_Factors,Undersampling,RUS,Decision Tree,0.5,0.5,18,90%,0.635268857,0.858350151,0.682785469,0.682779933
Risk_Factors,Undersampling,RUS,Naive Bayes,0.5,0.5,18,90%,0.847118891,0.490746218,0.701090172,0.701090172
Risk_Factors,Undersampling,RUS,XGBoost,0.5,0.5,18,90%,0.843499023,0.497567222,0.70262484,0.70262484
Risk_Factors,Undersampling,RUS,Random Forest,0.5,0.5,18,90%,0.648838466,0.895600298,0.705503926,0.705480303
Risk_Factors,Undersampling,RUS,Logistic Regression,0.67,0.33,18,90%,0.332092555,0.865268676,0.725998589,0.640182097
Risk_Factors,Undersampling,RUS,Decision Tree,0.67,0.33,18,90%,0.336024218,0.886522463,0.738460235,0.646517201
Risk_Factors,Undersampling,RUS,Naive Bayes,0.67,0.33,18,90%,0.349108426,0.906716418,0.751840679,0.65659596
Risk_Factors,Undersampling,RUS,XGBoost,0.67,0.33,18,90%,0.350960307,0.902832675,0.750009789,0.65659411
Risk_Factors,Undersampling,RUS,Random Forest,0.67,0.33,18,90%,0.344270445,0.914191419,0.755166744,0.656020877
Risk_Factors,Undersampling,RUS,Logistic Regression,0.83,0.17,18,90%,0.421981891,0.865268676,0.669288647,0.669282427
Risk_Factors,Undersampling,RUS,Decision Tree,0.83,0.17,18,90%,0.450365792,0.886522463,0.682741072,0.6827484
Risk_Factors,Undersampling,RUS,Naive Bayes,0.83,0.17,18,90%,0.471647089,0.906716418,0.695090003,0.695090003
Risk_Factors,Undersampling,RUS,XGBoost,0.83,0.17,18,90%,0.487323944,0.902832675,0.703072983,0.703072983
Risk_Factors,Undersampling,RUS,Random Forest,0.83,0.17,18,90%,0.502112851,0.914191419,0.712786048,0.712812228
Risk_Factors,Undersampling,RUS,Logistic Regression,0.17,0.83,19,95%,0.814718005,0.407666382,0.657480072,0.657486355
Risk_Factors,Undersampling,RUS,Decision Tree,0.17,0.83,19,95%,0.830924855,0.435166498,0.67331258,0.67332009
Risk_Factors,Undersampling,RUS,Naive Bayes,0.17,0.83,19,95%,0.838714709,0.454407166,0.683512212,0.683512212
Risk_Factors,Undersampling,RUS,XGBoost,0.17,0.83,19,95%,0.852505967,0.457362356,0.689116517,0.689116517
Risk_Factors,Undersampling,RUS,Random Forest,0.17,0.83,19,95%,0.858802502,0.477634195,0.699542924,0.699515347
Risk_Factors,Undersampling,RUS,Logistic Regression,0.33,0.67,19,95%,0.57479804,0.891242014,0.61599324,0.615986318
Risk_Factors,Undersampling,RUS,Decision Tree,0.33,0.67,19,95%,0.594452837,0.893478809,0.641984407,0.641976477
Risk_Factors,Undersampling,RUS,Naive Bayes,0.33,0.67,19,95%,0.602323102,0.907124144,0.654102932,0.654102932
Risk_Factors,Undersampling,RUS,XGBoost,0.33,0.67,19,95%,0.611087013,0.901920615,0.663956466,0.663956466
Risk_Factors,Undersampling,RUS,Random Forest,0.33,0.67,19,95%,0.61586288,0.910785288,0.671276313,0.671306077
Risk_Factors,Undersampling,RUS,Logistic Regression,0.5,0.5,19,95%,0.625772617,0.840334021,0.668909465,0.668905154
Risk_Factors,Undersampling,RUS,Decision Tree,0.5,0.5,19,95%,0.636882129,0.866233602,0.686191153,0.686185476
Risk_Factors,Undersampling,RUS,Naive Bayes,0.5,0.5,19,95%,0.844481605,0.469449844,0.691498352,0.691498352
Risk_Factors,Undersampling,RUS,XGBoost,0.5,0.5,19,95%,0.85467128,0.474391805,0.696862996,0.696862996
Risk_Factors,Undersampling,RUS,Random Forest,0.5,0.5,19,95%,0.852903226,0.492793241,0.703891027,0.703864794
Risk_Factors,Undersampling,RUS,Logistic Regression,0.67,0.33,19,95%,0.313043916,0.866833821,0.723840483,0.632485727
Risk_Factors,Undersampling,RUS,Decision Tree,0.67,0.33,19,95%,0.324293643,0.890698077,0.738834004,0.642260272
Risk_Factors,Undersampling,RUS,Naive Bayes,0.67,0.33,19,95%,0.329248711,0.903525046,0.746714471,0.647046396
Risk_Factors,Undersampling,RUS,XGBoost,0.67,0.33,19,95%,0.325480154,0.90494838,0.746869632,0.645646607
Risk_Factors,Undersampling,RUS,Random Forest,0.67,0.33,19,95%,0.334244533,0.906945381,0.749405049,0.649931652
Risk_Factors,Undersampling,RUS,Logistic Regression,0.83,0.17,19,95%,0.884752754,0.866833821,0.659328087,0.659322418
Risk_Factors,Undersampling,RUS,Decision Tree,0.83,0.17,19,95%,0.893920283,0.890698077,0.682124422,0.682117744
Risk_Factors,Undersampling,RUS,Naive Bayes,0.83,0.17,19,95%,0.904673371,0.903525046,0.689934928,0.689934928
Risk_Factors,Undersampling,RUS,XGBoost,0.83,0.17,19,95%,0.903072983,0.90494838,0.69603073,0.69603073
Risk_Factors,Undersampling,RUS,Random Forest,0.83,0.17,19,95%,0.913518887,0.906945381,0.705951589,0.705977383
Risk_Factors,Undersampling,RUS,Logistic Regression,0.17,0.83,20,100%,0.851228389,0.465075814,0.691906694,0.691934883
Risk_Factors,Undersampling,RUS,Decision Tree,0.17,0.83,20,100%,0.846943537,0.451155854,0.68482246,0.684851497
Risk_Factors,Undersampling,RUS,Naive Bayes,0.17,0.83,20,100%,0.843413033,0.447178722,0.682088367,0.682117559
Risk_Factors,Undersampling,RUS,XGBoost,0.17,0.83,20,100%,0.846082949,0.456375839,0.686686925,0.686715546
Risk_Factors,Undersampling,RUS,Random Forest,0.17,0.83,20,100%,0.844007319,0.458612975,0.686935712,0.686964086
Risk_Factors,Undersampling,RUS,Logistic Regression,0.33,0.67,20,100%,0.613118029,0.915485956,0.668975582,0.668944948
Risk_Factors,Undersampling,RUS,Decision Tree,0.33,0.67,20,100%,0.616719506,0.918717375,0.673946163,0.673915745
Risk_Factors,Undersampling,RUS,Naive Bayes,0.33,0.67,20,100%,0.616830342,0.905543127,0.671583691,0.671554617
Risk_Factors,Undersampling,RUS,XGBoost,0.33,0.67,20,100%,0.62191174,0.907283122,0.677920885,0.677892382
Risk_Factors,Undersampling,RUS,Random Forest,0.33,0.67,20,100%,0.621777476,0.911260254,0.678542652,0.678513732
Risk_Factors,Undersampling,RUS,Logistic Regression,0.5,0.5,20,100%,0.647523331,0.896843152,0.704385791,0.704361874
Risk_Factors,Undersampling,RUS,Decision Tree,0.5,0.5,20,100%,0.648854962,0.887397465,0.70363909,0.703616255
Risk_Factors,Undersampling,RUS,Naive Bayes,0.5,0.5,20,100%,0.651944747,0.891623167,0.707864267,0.707841432
Risk_Factors,Undersampling,RUS,XGBoost,0.5,0.5,20,100%,0.654799046,0.886900323,0.709727498,0.70970548
